鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
潭子區,房地(土地+建物),臺中市潭子區頭張路一段１３巷２３號,77.34,住,,,1100223,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840109,235.69,6,2,4,有,無,有,26250,111,,0.0,0,租金26250元含5%稅,RPSNMLLKLHGGFHB67CC
北屯區,房地(土地+建物),臺中市北屯區崇德路二段４６８號４樓,14.43,住,,,1100310,土地1建物1車位0,四層,20,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931110,136.09,3,2,2,有,有,有,28000,206,,0.0,0,起租日:110/03/11租金總額含稅含管理費。,RPQUMLLKLHGGFBB57CC
北區,建物,臺中市北區成功路４８８號七樓之５,0.0,商,,,1100221,土地0建物1車位1,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090104,120.80000000000001,2,2,2,有,有,有,20000,166,坡道平面,38.4,0,含機車車位。,RPTVMLLKLHGGFBB97CC
南屯區,房地(土地+建物),臺中市南屯區懷德街６５巷１８號,78.0,住,,,1100221,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0640806,90.84,4,2,2,有,無,有,12000,132,,0.0,0,,RPVPMLLKLHGGFCB67CC
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之２１３號十三樓,11.38,住,,,1100224,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,113.88999999999999,2,2,1,有,有,有,22000,193,坡道機械,0.0,0,租金含管理費,RPWPMLLKLHGGFCB77CC
南屯區,房地(土地+建物),臺中市南屯區大墩東街１５巷６號,92.0,住,,,1100310,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0700812,117.4,5,2,2,有,無,有,23000,196,,0.0,0,,RPTQMLLKLHGGFCB57CC
西屯區,房地(土地+建物),臺中市西屯區工業區十三路２號,2766.6,工,,,1100311,土地1建物1車位0,一層,1,廠辦,工業用,鋼筋混凝土造,0800517,290.91,0,0,0,無,無,無,75000,258,,0.0,0,承租1樓部份，約88坪,RPXQMLLKLHGGFCB97CC
西屯區,建物,臺中市西屯區工業區３３路２號,0.0,工,,,1100309,土地0建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼骨鋼筋混凝土造,0851102,1365.63,0,0,0,無,無,無,250000,,,0.0,0,租金第4~6年調整為＄257500另有增建約248平方公尺,RPWOMLMKLHGGFCB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段２４１號１２樓之７,11.93,住,,,1100303,土地1建物1車位1,十二層,23,辦公商業大樓,住家用,鋼筋混凝土造,0830302,177.44,0,0,0,無,無,有,30000,169,坡道機械,0.0,0,,RPXOMLMKLHGGFCB87CC
西屯區,房地(土地+建物),臺中市西屯區市政北二路２３６號１２樓之１,37.27,其他,,,1100304,土地1建物1車位0,十二層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,697.21,0,0,0,無,有,有,168720,242,,0.0,0,,RPOPMLMKLHGGFCB07CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路１８６號１０樓之８,128.5,其他,,,1100305,土地1建物1車位3,十層,28,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,222.07,0,0,0,無,有,有,61245,276,坡道機械,0.0,7500,,RPPPMLMKLHGGFCB17CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路１８６號８樓之９,19.35,其他,,,1100309,土地1建物1車位2,八層,28,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,339.09000000000003,0,0,0,無,有,有,96000,283,坡道機械,0.0,0,,RPQPMLMKLHGGFCB27CC
西屯區,房地(土地+建物),臺中市西屯區市政北七路１８６號８樓之８,12.3,其他,,,1100309,土地1建物1車位0,八層,28,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,222.07,0,0,0,無,有,有,58000,261,,0.0,0,,RPRPMLMKLHGGFCB37CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十七街９１號十三樓之１８,12.86,住,,,1100303,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940215,150.12,3,2,2,有,有,有,31000,207,坡道平面,40.62,0,,RPTPMLMKLHGGFCB57CC
北區,建物,臺中市北區健行路４４１-２７號,21.3,住,,,1100311,土地0建物0車位0,十層,11,套房(1房1廳1衛),住商用,鋼筋混凝土造,0730904,13.17,1,0,1,有,無,有,8000,607,,0.0,0,,RPQQMLMKLHGGFBB27CC
北屯區,房地(土地+建物)+車位,臺中市北屯區南興路１０５８號,18.05,其他,,,1100226,土地1建物1車位1,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1091110,149.39,0,1,1,有,無,有,33000,217,坡道平面,11.06,0,,RPRQMLMKLHGGFBB37CC
北區,房地(土地+建物),臺中市北區健行路４４３號１４樓之１８,6.12,其他,,,1100223,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,52.88,1,0,1,有,有,有,7000,132,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPWQMLMKLHGGFBB87CC
北屯區,房地(土地+建物),臺中市北屯區山西路二段２１７號６樓之４,6.49,其他,,,1100226,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,37.6,1,0,1,有,有,有,6800,181,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPSRMLMKLHGGFBB57CC
北區,房地(土地+建物),臺中市北區漢口路四段４９號４樓之１４,3.84,住,,,1100226,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821211,34.61,1,0,1,有,有,有,7100,205,,0.0,0,,RPWSMLMKLHGGFBB08CC
北屯區,房地(土地+建物),臺中市北屯區安順二街１３號１２樓,12.49,住,,,1100302,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840609,159.21,3,2,2,有,有,有,19000,119,,0.0,0,,RPXSMLMKLHGGFBB18CC
大里區,建物,臺中市大里區公園街２２２號１樓,0.0,住,,,1100302,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090102,79.82,0,0,0,無,有,無,18000,226,,0.0,0,,RPXNMLMKLHGGFIB38CC
大里區,房地(土地+建物)+車位,臺中市大里區公園街２２２號２樓,47.04,住,,,1100302,土地1建物1車位2,二層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090102,141.98000000000002,0,0,0,無,有,無,24000,169,坡道平面,69.5,0,,RPROMLMKLHGGFIB87CC
霧峰區,建物,臺中市霧峰區吉峰路５６巷７號,0.0,工,,,1100226,土地0建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,0990906,157.5,0,0,0,無,無,無,75000,,,0.0,0,,RPSOMLMKLHGGFIB97CC
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３２０號五樓,13.53,住,,,1100308,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840331,126.91,3,2,2,有,有,有,22000,173,,0.0,0,,RPVNMLNKLHGGFBB57CC
北區,房地(土地+建物),臺中市北區北平路二段９０號,326.0,住,,,1100310,土地3建物1車位0,全,1,透天厝,商業用,鋼骨混凝土造,0830328,205.59,0,0,2,有,無,無,126000,613,,0.0,0,,RPXOMLPKLHGGFBB08CC
北區,房地(土地+建物),臺中市北區北平四街５號１０樓之１５,8.0,住,,,1100303,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.46,1,1,1,有,有,有,18000,293,,0.0,0,,RPOPMLPKLHGGFBB27CC
北區,房地(土地+建物),臺中市北區進化北路３１７號１２樓之２２,5.24,商,,,1100222,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,66.39,1,0,0,無,有,有,16000,241,,0.0,0,租金含房屋管理費,RPQPMLPKLHGGFBB47CC
北區,房地(土地+建物),臺中市北區進化北路３１７號１４樓之２１,5.88,商,,,1100308,土地2建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,68.09,1,0,0,無,有,有,13500,198,,0.0,0,社會住宅出租,RPRPMLPKLHGGFBB57CC
北區,房地(土地+建物),臺中市北區漢口南二街４２號,67.0,住,,,1100301,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0730221,108.33,3,2,2,有,無,有,23000,212,,0.0,0,,RPQQMLPKLHGGFBB57CC
北屯區,房地(土地+建物),臺中市北屯區北屯路２５２號,176.0,住,,,1100302,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土加強磚造,0610717,152.63,0,0,0,無,無,有,45511,298,,0.0,0,,RPRQMLPKLHGGFBB67CC
北區,房地(土地+建物)+車位,臺中市北區育樂街５６號４樓之２,9.62,商,,,1100302,土地1建物1車位1,四層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,74.84,1,1,1,有,有,有,18500,423,坡道平面,34.66,1500,,RPVQMLPKLHGGFBB08CC
北屯區,房地(土地+建物),臺中市北屯區松竹五路二段１００號五樓之３,9.93,住,,,1100315,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991224,102.41,1,2,1,有,有,有,17000,166,,0.0,0,,RPSRMLPKLHGGFBB87CC
北屯區,建物,臺中市北屯區崇德十五路３號八樓之２,0.0,商,,,1100222,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020716,162.62,3,2,2,有,有,有,28000,172,坡道機械,13.34,0,租金含管理費。,RPXSMLPKLHGGFBB48CC
南屯區,建物,臺中市南屯區公益路二段５３７號５樓,0.0,,,,1100301,土地0建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950303,153.81,3,2,2,有,無,有,29000,189,坡道機械,0.0,0,,RPROMLPKLHGGFCB57CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段６號９樓之１３,6.72,商,,,1100217,土地1建物1車位0,九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,66.85,1,0,0,無,有,有,16000,239,,0.0,0,,RPUOMLPKLHGGFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段６-６號１６樓之２,9.49,商,,,1100303,土地1建物1車位1,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,94.64,2,1,2,有,有,有,24000,254,坡道平面,0.0,0,,RPVOMLPKLHGGFCB97CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段６號１８樓之９,5.63,商,,,1100305,土地1建物1車位0,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.53999999999999,1,0,0,無,有,有,17000,290,,0.0,0,,RPWOMLPKLHGGFCB08CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２４７號６樓之９,6.44,商,,,1100222,土地2建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,70.11,1,0,0,無,有,有,15000,214,,0.0,0,,RPXOMLPKLHGGFCB18CC
西屯區,車位,臺中市西屯區文心路三段６號等公共設施,0.0,,,,1100225,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,2500,,坡道平面,0.0,2500,,RPOPMLPKLHGGFCB37CC
大里區,建物,臺中市大里區內元路８７巷１０號六樓,0.0,住,,,1100222,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820105,94.22,3,2,1,有,有,有,13000,138,,0.0,0,,RPTQMLPKLHGGFIB58CC
豐原區,房地(土地+建物),臺中市豐原區文村街３０之９號三樓,16.8,住,,,1091125,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870930,102.81,3,1,1,有,有,有,14167,138,,0.0,0,,RPXOMLPKLHGGFDB28CC
豐原區,建物,臺中市豐原區成功路３５６巷２４號５樓１室,0.0,住,,,1100310,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740920,100.32,3,2,1,有,無,有,9000,90,,0.0,0,,RPVOMLPKLHGGFDB18DC
西區,房地(土地+建物),臺中市西區模範街８０號,199.5,其他,,,1100310,土地2建物0車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0660105,290.42,0,3,2,有,無,有,60000,207,,0.0,0,,RPVPMLPKLHGGFAB97DC
大肚區,房地(土地+建物),臺中市大肚區文昌二街８１號,92.0,其他,,,1100313,土地1建物1車位0,全,3,透天厝,人行道、店舖、住宅、樓梯間,鋼筋混凝土造,0961026,179.81,4,2,5,有,無,有,21000,117,,0.0,0,,RPQNMLPKLHGGFKB18CC
中區,房地(土地+建物),臺中市東區中山路１５９號２樓,82.0,商,,,1100310,土地2建物0車位0,全,7,透天厝,住商用,鋼筋混凝土造,0771019,76.05,0,0,0,無,無,有,15000,197,,0.0,0,,RPWPMLQKLHGGFAB18DC
太平區,建物,臺中市太平區育德路２７２之１號,79.0,住,,,1100316,土地0建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0660228,98.19,5,2,3,有,無,無,20000,204,,0.0,0,,RPXPMLQKLHGGFJB09CC
大雅區,土地,清雅段191地號,99.18,住,,,1100313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,10000,101,,0.0,0,含未登記建物平房,RPRNMLQKLHGGFHB08CC
大雅區,建物,臺中市大雅區建興路１１２巷１７號１３樓之２,0.0,,,,1100224,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020808,179.82,3,2,2,有,無,有,16400,91,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPVOMLQKLHGGFHB58CC
大里區,房地(土地+建物),臺中市大里區永隆九街６５號七樓之６,11.54,商,,,1100221,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940314,82.2,2,2,1,有,有,有,13600,165,,0.0,0,,RPOOMLQKLHGGFIB97CC
南區,房地(土地+建物),臺中市南區三民西路２４３號１３樓,8.73,商,,,1100205,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830420,116.2,3,2,2,有,有,有,12800,110,,0.0,0,,RPOOMLQKLHGGFAB17CC
西屯區,房地(土地+建物),臺中市西屯區寧夏路４９-４號,26.72,住,,,1100310,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720413,88.04,2,0,2,有,無,無,18500,210,,0.0,0,,RPXNMLQKLHGGFCB18CC
西屯區,建物,臺中市西屯區上明一街６６號１４樓之３,0.0,,,,1100222,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830628,125.06,3,2,2,有,無,有,18000,144,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPURMLQKLHGGFCB28CC
南屯區,建物,臺中市南屯區文心南路五一段３９３號九樓之３,0.0,,,,1100223,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080611,126.61,3,2,2,有,無,有,21300,168,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPWRMLQKLHGGFCB48CC
南屯區,房地(土地+建物),臺中市南屯區永春東路１０１８之２號,12.65,住,,,1100308,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,108.71000000000001,3,1,1,有,有,有,18000,166,,0.0,0,,RPRSMLQKLHGGFCB08CC
北屯區,土地,南興段6地號,1433.16,住,,,1100301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,173400,121,,0.0,0,,RPWPMLQKLHGGFBB18CC
北屯區,土地,南興段5地號,303.41,住,,,1100301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,121300,400,,0.0,0,,RPXPMLQKLHGGFBB28CC
北屯區,房地(土地+建物),臺中市北屯區東山路一段１４６之２７號６樓,13.19,住,,,1100222,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860628,138.59,3,2,2,有,有,有,16000,115,,0.0,0,,RPUSMLQKLHGGFBB28CC
北區,房地(土地+建物),臺中市北區篤行路２３０號５樓C室,8.6,住,,,1100314,土地2建物0車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810514,22.15,1,0,1,有,無,有,5400,244,,0.0,0,租賃期間自110/03/15日起至111/03/31日止合計1年又17日,RPWSMLQKLHGGFBB48CC
北區,房地(土地+建物),臺中市北區大德街１９３巷１５-５號５０６室,4.37,住,,,1100225,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,20.33,1,0,1,有,無,有,5500,271,,0.0,0,,RPPTMLQKLHGGFBB87CC
北區,房地(土地+建物),臺中市北區大德街１９３巷１５-５號５０１室,4.43,住,,,1100226,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,20.64,1,0,1,有,無,有,6200,300,,0.0,0,,RPRTMLQKLHGGFBB08CC
北屯區,房地(土地+建物),臺中市北屯區九龍街７８巷９號１４樓,10.88,住,,,1100308,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810529,66.72,2,1,1,有,有,有,17000,255,,0.0,0,,RPRUMLQKLHGGFBB18CC
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段１６０巷２０號９樓,16.33,住,,,1100222,土地2建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,141.62,3,2,2,有,有,無,23000,162,坡道機械,10.0,0,,RPROMLRKLHGGFBB67CC
北屯區,建物,臺中市北屯區雷中街２５巷３號２樓之２,0.0,,,,1100309,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790517,92.29,3,2,2,有,無,有,12200,132,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPVOMLRKLHGGFBB08CC
北區,建物,臺中市北區太原路二段４６之７號,0.0,,,,1100305,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,82.15,3,1,1,有,無,有,12000,146,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPQPMLRKLHGGFBB67CC
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段２８號十二樓之３,25.04,住,,,1100303,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080717,163.25,3,2,2,有,有,有,26000,159,坡道平面,41.27,0,,RPTPMLRKLHGGFBB97CC
北區,房地(土地+建物),臺中市北區大德街１９３巷１５-５號５０２室,4.43,住,,,1100226,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,20.64,1,0,1,有,無,有,5500,266,,0.0,0,租賃期間自109/10/31日起至110/10/31日止。合計 1年又1天。租金前半年＄5500，後半年＄6200,RPUPMLRKLHGGFBB08CC
北屯區,房地(土地+建物),臺中市北屯區天津路三段１５２號４樓之５,5.85,住,,,1100315,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791214,43.2,1,1,1,有,有,有,10500,243,,0.0,0,,RPPQMLRKLHGGFBB67CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段６７２號１６樓之５,2.43,商,,,1100309,土地1建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,34.18,1,0,1,有,有,有,8000,234,,0.0,0,,RPTSMLRKLHGGFBB28CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段２８８號５樓之９,11.13,住,,,1100317,土地1建物1車位0,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,99.78,2,2,2,有,有,有,28000,281,,0.0,0,起租日:110/04/10租金總額含稅含管理費。,RPUSMLRKLHGGFBB38CC
南屯區,建物,臺中市南屯區忠勇路１０７之７號６樓之１,0.0,,,,1100226,土地0建物1車位1,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830905,124.04,4,1,2,有,無,有,15300,123,坡道機械,0.0,700,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPVNMLRKLHGGFCB08CC
西屯區,建物,臺中市西屯區逢明街２９巷３６號１０樓之１,0.0,,,,1100305,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830629,86.94,2,2,1,有,無,有,17000,196,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPQOMLRKLHGGFCB67CC
西屯區,房地(土地+建物),臺中市西屯區洛陽路１２５巷４７號四樓之２,21.19,住,,,1100222,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880430,141.86,3,2,2,有,有,有,16500,116,,0.0,0,,RPOPMLRKLHGGFCB57CC
大里區,建物,臺中市大里區益民路二段３０１之７號,0.0,,,,1100301,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800901,128.35,3,2,2,有,無,有,14000,109,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPUNMLRKLHGGFIB58CC
大里區,房地(土地+建物),臺中市大里區中興路二段６３７號四樓之３,22.68,住,,,1100228,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711030,84.14,3,1,1,有,無,有,15000,178,,0.0,0,,RPXOMLRKLHGGFIB98CC
烏日區,房地(土地+建物),臺中市烏日區光日路１００號１F,216.06,住,,,1100308,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0981022,145.13,0,0,0,無,無,無,70000,482,,0.0,0,,RPPPMLRKLHGGFIB28CC
豐原區,房地(土地+建物)+車位,臺中市豐原區圓環西路６８號十樓之３,21.07,住,,,1100227,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061221,152.75,3,2,2,有,有,有,20500,155,坡道平面,30.04,1500,,RPXNMLRKLHGGFDB38CC
清水區,房地(土地+建物)+車位,臺中市清水區港都路１５９號７樓之３,22.45,商,,,1100315,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090724,172.18,4,2,2,有,有,有,28000,163,坡道平面,31.68,0,,RPRNMLRKLHGGFFB97CC
清水區,房地(土地+建物)+車位,臺中市清水區港都路１５３號四樓之５,7.08,商,,,1100226,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090724,140.82,2,2,1,有,有,有,16185,147,坡道平面,31.69,185,,RPROMLRKLHGGFFB08CC
清水區,房地(土地+建物),臺中市清水區港都路１６１號３樓之１,5.01,商,,,1100310,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090724,74.72,2,1,1,有,有,有,13700,183,,0.0,0,,RPTOMLRKLHGGFFB28CC
太平區,建物,臺中市太平區樹孝路３３７巷２弄４號１３樓,0.0,,,,1100312,土地0建物1車位1,十三層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830627,124.21000000000001,3,2,2,有,無,有,12500,101,坡道機械,0.0,500,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPRNMLRKLHGGFJB38CC
北區,房地(土地+建物),臺中市北區錦中街８６號,80.0,住,,,1100316,土地2建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0860724,302.41,6,3,9,有,無,無,39000,129,,0.0,0,,RPOPMLRKLHGGFBB57DC
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路４６１號８樓之３,24.02,住,,,1100312,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090820,148.06,3,2,2,有,有,有,23000,155,坡道平面,23.87,0,,RPVOMLSKLHGGFBB28DC
大肚區,房地(土地+建物),臺中市大肚區仁德路１３１巷３７號,68.0,其他,,,1100315,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0870309,113.52,5,1,3,有,無,有,13000,115,,0.0,0,,RPQNMLSKLHGGFKB48CC
太平區,建物,臺中市太平區樹德路９７之１號,0.0,住,,,1100224,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940121,192.27,5,3,4,有,無,無,35000,182,,0.0,0,一樓營業，二樓以上住家使用。,RPQNMLSKLHGGFJB38CC
太平區,房地(土地+建物),臺中市太平區太平路６３３號,98.88,住,,,1100225,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0700801,132.48,1,2,2,有,無,有,32000,242,,0.0,0,,RPRNMLSKLHGGFJB48CC
西屯區,建物,臺中市西屯區漢口路二段１０８號八樓之２,0.0,住,,,1100224,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,163.95999999999998,3,2,2,有,有,有,23000,140,坡道平面,0.0,0,,RPQNMLSKLHGGFCB67CC
西屯區,房地(土地+建物),臺中市西屯區文華路正煌巷１４之１號,43.62,住,,,1100221,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670616,98.19,3,2,1,有,無,有,15000,153,,0.0,0,,RPROMLSKLHGGFCB87CC
南屯區,房地(土地+建物),臺中市南屯區東興東街６５號４樓之４,1.62,住,,,1100310,土地1建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830503,100.23,3,2,2,有,有,無,17000,170,,0.0,0,,RPRSMLSKLHGGFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路１００號３F１１,15.03,住,,,1100218,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,64.59,1,1,1,有,有,有,18000,279,坡道機械,12.36,0,,RPOTMLSKLHGGFCB08CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路１００號５F１２,14.91,住,,,1100222,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,62.85,1,1,1,有,有,有,20000,318,坡道機械,13.34,0,,RPPTMLSKLHGGFCB18CC
