編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPXNMLQJNHHGFDK66DA,40,261.75,住商用,鋼筋混凝土造,70年12月15日,三層,一層 二層 三層 騎樓,全筆移轉
RPSNMLNJNHHGFDK48DA,18,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,二層 陽台 雨遮,全筆移轉
RPSNMLNJNHHGFDK48DA,18,4.97,樓梯間、走廊,鋼筋混凝土造,93年5月13日,三層,,持分移轉
RPQNMLNLNHHGFBK28DA,1,173.63,住家用,鋼筋混凝土造,109年11月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLNLNHHGFEK58EA,27,151.10,住家用,鋼筋混凝土造,84年6月12日,四層,一層 二層 三層 四層,全筆移轉
RPWNMLNJNHHGFDK88DA,18,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,二層 陽台 雨遮,全筆移轉
RPWNMLNJNHHGFDK88DA,18,4.97,樓梯間、走廊,鋼筋混凝土造,93年5月13日,三層,,持分移轉
RPVNMLKKNHHGFEK78EA,32,172.46,住家用,加強磚造,79年8月8日,二層,一層 二層 陽台 屋頂突出物 夾層,全筆移轉
RPPNMLTKNHHGFBK78EA,,95.57,住家用,加強磚造,,一層,一層,全筆移轉
RPPNMLSKNHHGFBK68EA,26,142.24,住家用,鋼筋混凝土造,85年10月30日,五層,三層 四層 五層 陽台 屋頂突出物 雨遮,全筆移轉
RPPNMLSKNHHGFBK68EA,26,12.15,梯間,鋼筋混凝土造,85年10月30日,三層,,持分移轉
RPQOMLRKNHHGFBK78EA,29,163.29,住家用,鋼筋混凝土造,82年1月15日,,一層 二層 三層 四層 陽台 平台 屋頂突出物 雨遮,全筆移轉
RPROMLLKNHHGFFK58DA,1,101.49,住家用,加強磚造,110年5月11日,二層,一層 二層,全筆移轉
RPSNMLNLNHHGFCK58DA,29,154.39,住家用,鋼筋混凝土造,82年9月7日,三層,一層 二層 三層,全筆移轉
RPUNMLTJNHHGFBK09DA,43,92.36,住家用,加強磚造,67年12月22日,二層,一層 二層,全筆移轉
RPSNMLMJNHHGFDK38DA,40,97.48,住家用,鋼筋混凝土造,70年12月16日,二層,一層 二層,全筆移轉
RPSNMLNLNHHGFDK68DA,10,149.48,農舍,木造,101年6月14日,一層,一層 陽台,全筆移轉
RPOOMLQKNHHGFDK58DA,20,22.26,住家用,鋼筋混凝土造,91年4月17日,四層,三層 陽台 見其他登記事項,全筆移轉
RPOOMLQKNHHGFDK58DA,20,8.73,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月17日,四層,,持分移轉
RPPOMLQKNHHGFDK68DA,20,22.26,住家用,鋼筋混凝土造,91年4月17日,四層,三層 陽台 見其他登記事項,全筆移轉
RPPOMLQKNHHGFDK68DA,20,8.73,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月17日,四層,,持分移轉
RPQOMLOJNHHGFFK68DA,32,196.21,工廠，辦公室，宿舍,加強磚造,79年4月10日,二層,一層 二層 陽台 平台 電梯樓梯間 夾層,全筆移轉
RPXNMLOLNHHGFFK86DA,29,172.14,住家用,鋼筋混凝土造,82年8月5日,四層,一層 二層 三層 四層 陽台 平台 露台,全筆移轉
RPTNMLNKNHHGFBK48DA,,260.12,住家用,加強磚造,,二層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLPLNHHGFCK88DA,12,169.84,住家用,鋼筋混凝土造,99年10月7日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLSKNHHGFDK09DA,20,21.34,住家用,鋼筋混凝土造,91年4月18日,四層,三層 陽台,全筆移轉
RPSNMLSKNHHGFDK09DA,20,8.93,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月18日,四層,,持分移轉
RPTNMLPLNHHGFDK98DA,27,10.09,樓梯間,鋼筋混凝土造,84年7月14日,,,持分移轉
RPTNMLPLNHHGFDK98DA,27,84.13,住家用,鋼筋混凝土造,84年7月14日,六層,三層 陽台,全筆移轉
RPTNMLPLNHHGFDK98DA,27,19.01,防空避難室,鋼筋混凝土造,84年7月14日,六層,,持分移轉
RPTNMLOLNHHGFBK68DA,,186.11,住家用,加強磚造,,,一層 二層 陽台,全筆移轉
RPPNMLPLNHHGFBK38DA,29,156.62,住家用,鋼筋混凝土造,81年12月30日,,一層 二層 三層 陽台 平台,全筆移轉
RPOPMLNLNHHGFBK28DA,40,110.50,住家用,鋼筋混凝土造,71年8月22日,四層,四層 陽台,全筆移轉
RPOPMLNLNHHGFBK28DA,40,1.83,走廊,鋼筋混凝土造,71年8月22日,,,持分移轉
RPUNMLNLNHHGFBK68DA,,97.01,住家用,鋼筋混凝土造,111年3月22日,五層,二層 陽台,全筆移轉
RPRNMLPLNHHGFBK58DA,1,209.94,住家用,鋼筋混凝土造,110年10月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLNLNHHGFBK68DA,,20.57,本共有部分之項目有梯廳、樓梯間、電信室、管委會辦公室、電梯機房、水塔、停車空間（室內２輛）等７項。,鋼筋混凝土造,111年3月22日,五層,,持分移轉
RPPNMLOLNHHGFBK28DA,3,240.40,住家用,鋼筋混凝土造,108年3月18日,三層,一層 二層 三層 陽台 屋頂突出物 屋簷,全筆移轉
RPTNMLNJNHHGFFK78DA,5,104.66,集合住宅,鋼筋混凝土造,106年10月31日,五層,三層 陽台,全筆移轉
RPTNMLNJNHHGFFK78DA,5,36.11,停車空間、樓梯間、機房、透空立體構架屋面,鋼筋混凝土造,106年10月31日,五層,,持分移轉
RPROMLMKNHHGFFK68DA,6,75.69,集合住宅,鋼筋混凝土造,104年11月24日,十二層,七層 陽台,全筆移轉
RPROMLMKNHHGFFK68DA,6,13.04,樓梯間,鋼筋混凝土造,104年11月24日,十二層,,持分移轉
RPROMLMKNHHGFFK68DA,6,18.19,停車空間,鋼筋混凝土造,104年11月24日,十二層,,持分移轉
RPROMLMKNHHGFFK68DA,6,5.55,集合住宅附屬管委會使用空間,鋼筋混凝土造,104年11月24日,十二層,,持分移轉
RPPNMLQLNHHGFFK88DA,15,17.75,住商用,ＲＣ造,96年8月3日,五層,一層 陽台,全筆移轉
RPPNMLQLNHHGFFK88DA,15,4.96,住商用,ＲＣ造,96年8月3日,五層,,持分移轉
RPSNMLRLNHHGFBK98EA,37,166.75,住家用,鋼筋混凝土造,74年7月8日,,一層 二層 三層 四層 陽台 平台 見其他登記事項,全筆移轉
RPQPMLQLNHHGFDK98DA,20,22.26,住家用,鋼筋混凝土造,91年4月17日,四層,三層 陽台 見其他登記事項,全筆移轉
RPQPMLQLNHHGFDK98DA,20,8.73,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月17日,四層,,持分移轉
RPWNMLRLNHHGFCK76DA,,87.09,集合住宅,鋼筋混凝土造,110年11月2日,五層,二層 陽台,全筆移轉
RPWNMLRLNHHGFCK76DA,,20.80,人行道、門廳、停車空間、樓電梯間、水箱,鋼筋混凝土造,110年11月2日,五層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,1.41,商業用,ＲＣ造,100年7月28日,六層,一層 陽台 雨遮,持分移轉
RPVNMLKKNHHGFFK78DA,11,47.18,辦公室,ＲＣ造,100年7月28日,六層,二層 陽台 雨遮,全筆移轉
RPVNMLKKNHHGFFK78DA,11,.03,辦公室,ＲＣ造,100年7月28日,六層,地下一層,持分移轉
RPVNMLKKNHHGFFK78DA,11,.16,防空避難室,ＲＣ造,100年7月28日,六層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,8.98,防空避難室,ＲＣ造,100年7月28日,六層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,.01,防空避難室,ＲＣ造,100年7月28日,六層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,.32,電梯間、走廊,ＲＣ造,100年7月28日,六層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,9.66,電梯間、走廊,ＲＣ造,100年7月28日,六層,,持分移轉
RPVNMLKKNHHGFFK78DA,11,7.50,停車空間,ＲＣ造,100年7月28日,六層,,持分移轉
RPTOMLOLNHHGFDK98DA,21,21.89,住家用,鋼筋混凝土造,90年6月29日,三層,三層 陽台,全筆移轉
RPTOMLOLNHHGFDK98DA,21,6.71,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPPNMLTKNHHGFDK88DA,21,21.72,住家用,鋼筋混凝土造,90年6月29日,三層,三層 陽台,全筆移轉
RPPNMLTKNHHGFDK88DA,21,7.07,樓梯間，屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPVNMLSKNHHGFDK76DA,21,21.72,住家用,鋼筋混凝土造,90年6月29日,三層,二層 陽台,全筆移轉
RPVNMLSKNHHGFDK76DA,21,7.02,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPQOMLQKNHHGFDK78DA,20,22.26,住家用,鋼筋混凝土造,91年4月17日,四層,三層 陽台 見其他登記事項,全筆移轉
RPQOMLQKNHHGFDK78DA,20,8.73,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月17日,四層,,持分移轉
RPPNMLRLNHHGFDK78DA,42,123.00,住家用,鋼筋混凝土造,69年10月17日,一層,一層 二層 騎樓,全筆移轉
RPRNMLRLNHHGFDK98DA,43,63.48,住家用,加強磚造,68年7月16日,二層,一層 二層,全筆移轉
RPPOMLPLNHHGFFK88DA,30,265.88,農舍,加強磚造,81年9月29日,二層,一層 二層 陽台 平台,全筆移轉
RPQOMLNJNHHGFDK38DA,18,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,二層 陽台 雨遮,全筆移轉
RPQOMLNJNHHGFDK38DA,18,4.97,樓梯間、走廊,鋼筋混凝土造,93年5月13日,三層,,持分移轉
RPTNMLKMNHHGFFK78DA,11,490.58,農舍、梯間,鋼筋混凝土造,100年1月24日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLLJOHHGFBK97EA,24,6.50,配電室，電錶室，樓梯，電梯，樓梯間，電梯間，管理員室，蓄水箱，停車空間,鋼筋混凝土造,87年6月26日,六層,,持分移轉
RPPNMLLJOHHGFBK97EA,24,19.45,住家用,鋼筋混凝土造,87年6月26日,六層,五層 陽台,全筆移轉
RPPNMLLJOHHGFBK97EA,24,4.06,通道,鋼筋混凝土造,87年6月26日,,,持分移轉
RPRNMLPLNHHGFDK78DA,21,22.62,住家用,鋼筋混凝土造,90年6月29日,三層,三層 陽台,全筆移轉
RPRNMLPLNHHGFDK78DA,21,6.91,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPVNMLPLNHHGFBK98DA,10,212.42,住宅，樓梯間,鋼筋混凝土造,100年12月9日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPRNMLLMNHHGFBK28DA,3,89.99,住家用,鋼筋混凝土造,108年1月31日,五層,五層 陽台,全筆移轉
RPRNMLLMNHHGFBK28DA,3,43.31,本共有部分之項目有梯間、停車空間（室內１５輛僅部分計入建物面積）等二項。,鋼筋混凝土造,108年1月31日,五層,,持分移轉
RPTNMLRLNHHGFBK98DA,36,179.47,住商用,鋼筋混凝土造,75年7月2日,,一層 二層 陽台 屋頂突出物 地下層 見其他登記事項,全筆移轉
RPQNMLKMNHHGFBK08DA,26,192.56,住家用,鋼筋混凝土造,85年10月23日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLKMNHHGFBK28DA,15,23.95,住家用,鋼筋混凝土造,96年7月16日,十層,七層 陽台,全筆移轉
RPSNMLKMNHHGFBK28DA,15,12.21,共有部分,鋼筋混凝土造,96年7月16日,十層,,持分移轉
RPPNMLLMNHHGFBK08DA,24,6.21,配電室，電錶室，樓梯，電梯，樓梯間，電梯間，管理員室，蓄水箱，停車空間,鋼筋混凝土造,87年6月26日,六層,,持分移轉
RPPNMLLMNHHGFBK08DA,24,4.19,通道,鋼筋混凝土造,87年6月26日,六層,,持分移轉
RPPNMLLMNHHGFBK08DA,24,20.09,住家用,鋼筋混凝土造,87年6月26日,六層,三層 陽台,全筆移轉
RPQOMLOLNHHGFDK68DA,14,224.89,運動休閒設施、停車空間、機電設備室,鋼筋混凝土造,97年11月6日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPWNMLQKNHHGFDK66DA,27,180.59,住家用,鋼筋混凝土造,83年12月30日,三層,一層 二層 三層 儲藏室 見其他登記事項,全筆移轉
RPTNMLRLNHHGFFK76DA,8,35.62,防空避難室兼停車空間及辦公室、機電空間,鋼筋混凝土造,102年12月11日,十三層,,持分移轉
RPTNMLRLNHHGFFK76DA,8,17.58,樓梯間、機房,鋼筋混凝土造,102年12月11日,十三層,,持分移轉
RPTNMLRLNHHGFFK76DA,8,67.87,集合住宅,鋼筋混凝土造,102年12月11日,十三層,七層 陽台 雨遮,全筆移轉
RPPNMLLMNHHGFFK48DA,4,63.48,集合住宅,鋼筋混凝土造,107年3月9日,十一層,一層 陽台,全筆移轉
RPPNMLLMNHHGFFK48DA,4,1.91,防空避難室兼停車空間,鋼筋混凝土造,107年3月9日,十一層,,持分移轉
RPPNMLLMNHHGFFK48DA,4,39.70,停車空間,鋼筋混凝土造,107年3月9日,十一層,,持分移轉
RPPNMLLMNHHGFFK48DA,4,4.77,管委會空間、樓梯間、電梯機房、水箱,鋼筋混凝土造,107年3月9日,十一層,,持分移轉
RPSNMLLMNHHGFFK78DA,25,40.27,住家用,鋼筋混凝土造,86年6月19日,八層,三層 雨遮,全筆移轉
RPSNMLLMNHHGFFK78DA,25,8.40,樓梯間．走廊,鋼筋混凝土造,86年6月19日,八層,,持分移轉
RPSNMLLMNHHGFFK78DA,25,3.94,門聽，地下室，汽車升降機,鋼筋混凝土造,86年6月19日,八層,,持分移轉
RPPNMLSKNHHGFFK98DA,9,.96,管委會,ＲＣ造,101年12月12日,十二層,一層 陽台,持分移轉
RPPNMLSKNHHGFFK98DA,9,.38,管委會,ＲＣ造,101年12月12日,十二層,一層 陽台,持分移轉
RPPNMLSKNHHGFFK98DA,9,71.77,集合住宅,ＲＣ造,101年12月12日,十二層,四層 陽台 雨遮,全筆移轉
RPPNMLSKNHHGFFK98DA,9,.11,防空避難室兼停車空間、機械室、消防機房、水箱、台電受電室、電信室、發電機室。,ＲＣ造,101年12月12日,十二層,,持分移轉
RPPNMLSKNHHGFFK98DA,9,11.45,防空避難室兼停車空間、機械室、消防機房、水箱、台電受電室、電信室、發電機室。,ＲＣ造,101年12月12日,十二層,,持分移轉
RPPNMLSKNHHGFFK98DA,9,13.68,防空避難室兼停車空間、機械室、消防機房、水箱、台電受電室、電信室、發電機室。,ＲＣ造,101年12月12日,十二層,,持分移轉
RPPNMLSKNHHGFFK98DA,9,.22,水箱、電梯機房、梯廳,ＲＣ造,101年12月12日,十二層,,持分移轉
RPPNMLSKNHHGFFK98DA,9,19.20,水箱、電梯機房、梯廳,ＲＣ造,101年12月12日,十二層,,持分移轉
RPQNMLSJNHHGFFK98DA,16,282.13,住家用,ＲＣ造,95年10月12日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPUNMLQJNHHGFFK56DA,27,43.61,住家用,鋼筋混凝土造,84年6月23日,七層,五層 花台,全筆移轉
RPUNMLQJNHHGFFK56DA,27,19.03,停車空間，防空避難室，樓梯，電梯，樓梯間，機械室，水箱,鋼筋混凝土造,84年6月23日,七層,,持分移轉
RPTNMLRKNHHGFFK66DA,10,41.31,辦公室,ＲＣ造,101年5月23日,十層,四層 陽台 雨遮,全筆移轉
RPTNMLRKNHHGFFK66DA,10,16.32,防空避難室、停車空間、樓梯間,ＲＣ造,101年5月23日,十層,,持分移轉
RPVNMLTJNHHGFFK96DA,2,58.92,住家用,鋼筋混凝土造,109年7月22日,十二層,七層 陽台,全筆移轉
RPVNMLTJNHHGFFK96DA,2,45.30,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,,持分移轉
RPVNMLTJNHHGFFK96DA,2,13.23,樓梯間、水箱、機械室,鋼筋混凝土造,109年7月22日,十五層,,持分移轉
RPXNMLQJNHHGFFK86DA,32,193.59,住家用,加強磚造,79年5月9日,二層,一層 二層 夾層 見其他登記事項,全筆移轉
RPPNMLLJOHHGFFK28DA,42,98.04,住家用,鋼筋混凝土造,69年1月8日,三層,一層 二層 三層,全筆移轉
RPXNMLLMNHHGFFK66DA,8,251.55,住家用,鋼筋混凝土造,103年4月11日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPPOMLMJOHHGFBK18EA,22,179.29,住家用,鋼筋混凝土造,89年4月20日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLLMNHHGFFK48DA,2,81.75,集合住宅,鋼筋混凝土造,109年11月24日,五層,二層 陽台,全筆移轉
RPOOMLLMNHHGFFK48DA,2,36.00,集合住宅、停車空間,鋼筋混凝土造,109年11月24日,五層,,持分移轉
RPUNMLLJOHHGFBK38DA,28,87.69,住家用,鋼筋混凝土造,83年6月1日,十層,七層 陽台,全筆移轉
RPUNMLLJOHHGFBK38DA,28,12.99,樓梯間，機械室，水塔,鋼筋混凝土造,83年6月1日,,,持分移轉
RPUNMLLJOHHGFBK38DA,28,20.66,防空避難室，車道,鋼筋混凝土造,83年6月1日,,,持分移轉
RPSNMLPLNHHGFDK88DA,21,22.11,住家用,鋼筋混凝土造,90年6月29日,三層,三層 陽台,全筆移轉
RPSNMLPLNHHGFDK88DA,21,6.75,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPVNMLNLNHHGFDK98DA,7,289.51,住商用、停車空間,鋼筋混凝土造,104年8月21日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPTNMLLMNHHGFCK58DA,2,293.06,住宅、停車空間,鋼筋混凝土造,109年3月16日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLRKNHHGFAK58DA,22,73.83,住家用,鋼筋混凝土造,89年1月6日,五層,四層 陽台,全筆移轉
RPRNMLRKNHHGFAK58DA,22,5.82,梯廳,鋼筋混凝土造,89年1月6日,五層,,持分移轉
RPRNMLRKNHHGFAK58DA,22,7.62,電梯間，機械室,鋼筋混凝土造,89年1月6日,五層,,持分移轉
RPTNMLPLNHHGFBK78DA,15,21.54,住家用,鋼筋混凝土造,96年7月16日,十層,二層 陽台,全筆移轉
RPTNMLPLNHHGFBK78DA,15,11.42,共有部分,鋼筋混凝土造,96年7月16日,十層,,持分移轉
RPTOMLNLNHHGFDK88DA,30,279.72,住商用,鋼筋混凝土造,81年10月19日,四層,一層 二層 三層 四層 陽台 平台 騎樓 露台,全筆移轉
RPOOMLOLNHHGFDK48DA,42,60.15,農舍,加強磚造,69年10月27日,二層,一層 二層 屋頂突出物,全筆移轉
RPSNMLRKNHHGFDK98DA,7,385.71,住宅、停車空間、店舖,鋼筋混凝土造,104年6月16日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮,全筆移轉
RPTNMLMJOHHGFDK58DA,27,20.67,梯間,鋼筋混凝土造,84年8月26日,七層,,持分移轉
RPTNMLMJOHHGFDK58DA,27,137.28,住家用,鋼筋混凝土造,84年8月26日,七層,二層 陽台,全筆移轉
RPTNMLMJOHHGFDK58DA,27,26.53,防空避難室，停車場，守衛室，交誼廳，通道,鋼筋混凝土造,84年8月26日,七層,,持分移轉
RPVNMLMJOHHGFFK98DA,25,55.95,,鋼筋混凝土造,86年2月26日,,,持分移轉
RPVNMLMJOHHGFFK98DA,25,166.21,住家用,鋼筋混凝土造,86年2月26日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPRNMLMJOHHGFFK58DA,,100.06,住家用,土造,,一層,一層,全筆移轉
RPRNMLSJNHHGFFK09DA,28,180.64,住家用,鋼筋混凝土造,83年1月15日,七層,一層 騎樓,全筆移轉
RPRNMLSJNHHGFFK09DA,28,37.54,住家用,鋼筋混凝土造,83年1月15日,七層,,持分移轉
RPXOMLMJOHHGFDK09DA,16,185.18,住宅、停車空間,鋼筋混凝土造,95年8月9日,三層,一層 二層 三層 平台,全筆移轉
RPVNMLQJOHHGFDK56DA,16,169.15,住家用,鋼筋混凝土造,95年7月24日,三層,一層 二層 三層 陽台 平台 雨遮,全筆移轉
RPUNMLMJOHHGFBK48DA,,103.71,住家用,鋼筋混凝土造,111年3月22日,五層,二層 陽台,全筆移轉
RPUNMLMJOHHGFBK48DA,,22.10,本共有部分之項目有梯廳、樓梯間、電信室、管委會辦公室、電梯機房、水塔、停車空間（室內２輛）等７項。,鋼筋混凝土造,111年3月22日,五層,,持分移轉
RPXNMLLJOHHGFBK68DA,,98.97,住家用,鋼筋混凝土造,111年3月22日,五層,四層 陽台,全筆移轉
RPXNMLLJOHHGFBK68DA,,20.42,本共有部分之項目有梯廳、樓梯間、電信室、管委會辦公室、電梯機房、水塔、停車空間（室內２輛）等７項。,鋼筋混凝土造,111年3月22日,五層,,持分移轉
RPSNMLPLNHHGFBK68DA,40,156.08,住家用,加強磚造,71年8月15日,,一層 二層 陽台 平台,全筆移轉
RPPNMLRLNHHGFBK58DA,31,146.18,住家用,鋼筋混凝土造,80年6月25日,,一層 二層 三層 騎樓,全筆移轉
RPRNMLSKNHHGFBK78DA,22,117.90,住家用,鋼筋混凝土造,89年4月18日,十三層,四層 陽台,全筆移轉
RPRNMLSKNHHGFBK78DA,22,18.00,共有部分,鋼筋混凝土造,89年4月18日,十三層,,持分移轉
RPRNMLSKNHHGFBK78DA,22,3.06,共有部分,鋼筋混凝土造,89年4月18日,十三層,,持分移轉
RPRNMLSKNHHGFBK78DA,22,26.62,共有部分,鋼筋混凝土造,89年4月18日,十三層,,持分移轉
RPRNMLKLNHHGFBK08DA,15,24.69,住家用,鋼筋混凝土造,96年7月16日,十層,七層 陽台,全筆移轉
RPRNMLKLNHHGFBK08DA,15,12.33,共有部分,鋼筋混凝土造,96年7月16日,十層,,持分移轉
RPQNMLRJOHHGFBK58DA,,78.28,住家用,加強磚造,,,一層,全筆移轉
RPQNMLRJOHHGFBK58DA,,85.24,住家用,加強磚造,,,二層 陽台,全筆移轉
RPRNMLRJOHHGFBK68DA,28,100.86,住家用,鋼筋混凝土造,82年12月2日,,五層 陽台 花台,全筆移轉
RPRNMLRJOHHGFBK68DA,28,13.25,屋頂突出物，機房，水塔,鋼筋混凝土造,82年12月2日,,,持分移轉
RPRNMLRJOHHGFBK68DA,28,23.53,避難室，停車空間,鋼筋混凝土造,82年12月2日,,,持分移轉
RPQNMLMJOHHGFCK18DA,47,174.61,住家用,鋼筋混凝土造,64年9月30日,二層,一層 二層 騎樓,全筆移轉
RPQNMLNLNHHGFFK68DA,13,277.10,住家用,ＲＣ造,98年6月12日,四層,一層 二層 三層 四層 陽台 平台 雨遮,全筆移轉
RPPNMLMLNHHGFFK48DA,15,19.54,住家用,ＲＣ造,96年10月2日,七層,三層 雨遮,全筆移轉
RPPNMLMLNHHGFFK48DA,,12.24,停車空間、防空避難室、機械室、台電受電室,ＲＣ造,,七層,,持分移轉
RPPNMLMLNHHGFFK48DA,15,1.09,見其他登記事項,ＲＣ造,96年10月2日,一層,,持分移轉
RPQNMLLKMHHGFFK28DA,23,38.07,住家用,鋼筋混凝土造,87年12月2日,十層,十層 陽台,全筆移轉
RPQNMLLKMHHGFFK28DA,23,4.87,樓梯，機械室，水箱,鋼筋混凝土造,87年12月2日,十層,,持分移轉
RPQNMLLKMHHGFFK28DA,23,3.67,地下室,鋼筋混凝土造,87年12月2日,十層,,持分移轉
RPPNMLOKMHHGFBK08DA,1,115.29,住家用,鋼筋混凝土造,109年12月8日,五層,三層 陽台,全筆移轉
RPPNMLOKMHHGFBK08DA,1,53.99,本共有部分之項目有樓梯間、停車空間（室內３輛）等２項。,鋼筋混凝土造,109年12月8日,五層,,持分移轉
RPUNMLNKMHHGFDK68DA,39,116.90,住商用,加強磚造,72年1月20日,二層,一層 二層 騎樓,全筆移轉
RPUNMLOKMHHGFBK58DA,4,238.13,住家用,鋼筋混凝土造,107年9月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLNKMHHGFFK48DA,26,53.77,住家用,鋼筋混凝土造,85年1月19日,四層,三層 陽台,全筆移轉
