編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWPMLQKQHGGFAU87CC,75,59.06,住商用,木石磚造（雜木）,,一層,,
RPSNMLLKQHGGFAU76CC,26,24.79,住家用,鋼筋混凝土造,84年8月19日,十一層,,
RPSNMLLKQHGGFAU76CC,26,8.30,共有部份,鋼筋混凝土造,84年8月19日,十一層,,
RPXRMLSKQHGGFAU38CC,4,29.98,住家用,鋼筋混凝土造,106年7月31日,五層,,
RPXNMLMKQHGGFAU37CC,,62.48,集合住宅,鋼筋混凝土造,110年2月26日,五層,,
RPXNMLMKQHGGFAU37CC,,38.89,本共有部分之項目有電梯、安全梯、停車空間、梯廳、屋頂突出物等　　,鋼筋混凝土造,110年2月26日,五層,,
RPXNMLMKQHGGFAU37CC,,13.75,共有部份（停車空間）,鋼筋混凝土造,110年2月26日,五層,,
RPRNMLRKQHGGFAU27CC,38,88.84,住商用,鋼筋混凝土造,72年5月19日,四層,,
RPXQMLSKQHGGFAU28CC,28,92.90,住家用,鋼筋混凝土造,82年12月15日,七層,,
RPXQMLSKQHGGFAU28CC,28,14.83,共有部份,鋼筋混凝土造,82年12月15日,七層,,
RPXQMLSKQHGGFAU28CC,28,13.81,共有部份,鋼筋混凝土造,82年12月15日,七層,,
RPVOMLSKQHGGFAU87CC,36,17.50,住家用,鋼筋混凝土造,74年8月13日,二層,,
RPTQMLSKQHGGFAU87CC,36,180.18,住家用,鋼筋混凝土造,74年12月27日,二層,,
RPWQMLRKQHGGFAU08CC,28,21.49,住家用,鋼筋混凝土造,82年10月14日,六層,,
RPWQMLRKQHGGFAU08CC,28,7.30,共有部份,鋼筋混凝土造,82年10月14日,六層,,
RPSTMLSKQHGGFAU08CC,45,57.25,住家用,鋼筋混凝土加強磚造,66年1月26日,一層,,
RPUNMLTKQHGGFAU77CC,40,39.27,住商用,鋼筋混凝土造,70年8月25日,五層,,
RPXNMLKLQHGGFAU27CC,41,92.35,住商用,鋼筋混凝土加強磚造,69年6月6日,二層,,
RPUNMLNLQHGGFAU27CC,26,86.69,住家用,鋼筋混凝土造,84年3月13日,九層,,
RPUNMLNLQHGGFAU27CC,26,27.78,共有部份,鋼筋混凝土造,84年3月13日,九層,,
RPUNMLNLQHGGFAU27CC,26,10.91,商業用,鋼筋混凝土造,84年3月13日,九層,,
RPUNMLNLQHGGFAU27CC,26,3.91,共有部份,鋼筋混凝土造,84年3月13日,九層,,
RPSNMLKMQHGGFAU86CC,27,93.21,住家用,鋼筋混凝土造,83年8月11日,八層,,
RPSNMLKMQHGGFAU86CC,27,44.76,住家用,鋼筋混凝土造,83年8月11日,八層,,
RPUOMLNJRHGGFAU27CC,4,291.35,住家用,鋼筋混凝土造,106年7月31日,五層,,
RPSNMLKMQHGGFAU86CC,27,53.23,共有部份,鋼筋混凝土造,83年8月11日,八層,,
RPSNMLKMQHGGFAU86CC,27,20.99,共有部份,鋼筋混凝土造,83年8月11日,八層,,
RPUOMLQLQHGGFAU67CC,28,105.26,住家用,鋼筋混凝土造,82年3月3日,七層,,
RPUOMLQLQHGGFAU67CC,28,25.42,共有部份,鋼筋混凝土造,82年3月3日,七層,,
RPROMLKMQHGGFAU86CC,9,190.14,住家用,鋼筋混凝土造,101年4月26日,三層,,
RPSNMLRLQHGGFAU47CC,26,77.20,住家用,鋼筋混凝土造,84年12月6日,五層,,
