編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLKKJIGGFAU88DA,37,96.98,住商用,鋼筋混凝土加強磚造,74年3月9日,二層,一層 二層 騎樓,全筆移轉
RPQNMLKKJIGGFAU38DA,26,25.43,住家用,鋼筋混凝土造,84年8月19日,十一層,九層 陽台 花台,全筆移轉
RPQNMLKKJIGGFAU38DA,26,7.12,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPVNMLNJJIGGFAU09DA,1,57.82,集合住宅,鋼筋混凝土造,110年2月4日,六層,二層 陽台,全筆移轉
RPVNMLNJJIGGFAU09DA,1,10.34,共有部份,鋼筋混凝土造,110年2月4日,七層,,持分移轉
RPVNMLNJJIGGFAU09DA,1,20.53,共有部份,鋼筋混凝土造,110年2月4日,六層,,持分移轉
RPWNMLNJJIGGFAU56DA,1,57.75,集合住宅,鋼筋混凝土造,110年2月4日,六層,二層 陽台,全筆移轉
RPWNMLNJJIGGFAU56DA,1,10.43,共有部份,鋼筋混凝土造,110年2月4日,七層,,持分移轉
RPWNMLNJJIGGFAU56DA,1,20.66,共有部份,鋼筋混凝土造,110年2月4日,六層,,持分移轉
RPTOMLTJJIGGFAU96DA,2,59.51,集合住宅,鋼筋混凝土造,108年7月25日,七層,三層 陽台,全筆移轉
RPTOMLTJJIGGFAU96DA,1,10.68,共有部份,鋼筋混凝土造,110年2月4日,七層,,持分移轉
RPTOMLTJJIGGFAU96DA,2,17.46,共有部份,鋼筋混凝土造,108年7月25日,七層,,持分移轉
RPPNMLQKJIGGFBU09EA,43,123.24,住商用,鋼筋混凝土加強磚造,67年9月20日,二層,一層 二層 騎樓,全筆移轉
RPUNMLKKJIGGFAU78DA,1,57.82,集合住宅,鋼筋混凝土造,110年2月4日,六層,四層 陽台,全筆移轉
RPUNMLKKJIGGFAU78DA,1,10.43,共有部份,鋼筋混凝土造,110年2月4日,七層,,持分移轉
RPUNMLKKJIGGFAU78DA,1,17.17,共有部份,鋼筋混凝土造,110年2月4日,六層,,持分移轉
RPUNMLKKJIGGFAU78DA,1,13.88,共有部份（停車空間）,鋼筋混凝土造,110年2月4日,七層,,持分移轉
RPPNMLRKJIGGFCU56DA,38,125.21,住家用,鋼筋混凝土造,73年4月20日,二層,一層 二層 騎樓,全筆移轉
RPUNMLSKJIGGFAU96DA,25,119.96,住家用,鋼筋混凝土造,86年2月20日,六層,四層 陽台,全筆移轉
RPUNMLSKJIGGFAU96DA,25,41.83,共有部份,鋼筋混凝土造,86年2月20日,六層,,持分移轉
RPQPMLTKJIGGFAU86DA,40,108.10,住家用,鋼筋混凝土加強磚造,70年10月7日,二層,一層 二層,全筆移轉
RPTNMLSKJIGGFAU86DA,3,35.39,集合住宅,鋼筋混凝土造,108年3月25日,七層,五層 陽台,全筆移轉
RPTNMLSKJIGGFAU86DA,3,16.49,本共有部分之項目有台電受電室、電信室、電梯安全梯、梯廳及防空避難室等５項,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPTNMLSKJIGGFAU86DA,3,2.78,停車空間,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPXOMLTKJIGGFAU47DA,29,232.55,廠房、單身員工宿舍、倉庫,鋼筋混凝土造,81年7月28日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPQNMLTKJIGGFBU76DA,28,160.88,住商用,鋼筋混凝土造,83年1月14日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPWNMLMLJIGGFAU66DA,27,45.96,住家用,鋼筋混凝土造,83年11月15日,十二層,十層 陽台 花台,全筆移轉
RPWNMLMLJIGGFAU66DA,27,12.53,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPWNMLMLJIGGFAU66DA,27,11.97,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPRPMLMLJIGGFAU98DA,28,87.62,住家用,鋼筋混凝土造,83年4月13日,十二層,四層 陽台 花台,全筆移轉
RPRPMLMLJIGGFAU98DA,28,26.54,共有部份,鋼筋混凝土造,83年4月13日,十二層,,持分移轉
RPSOMLMLJIGGFAU98DA,,19.65,住家用,鋼筋水泥、木造,,一層,一層 騎樓 見其他登記事項,持分移轉
RPQOMLOLJIGGFAU98DA,27,22.21,住家用,鋼筋混凝土造,84年3月3日,五層,四層 陽台,全筆移轉
RPQOMLOLJIGGFAU98DA,27,5.77,共有部份,鋼筋混凝土造,84年3月3日,五層,,持分移轉
RPUNMLOLJIGGFAU66DA,27,79.55,住家用,鋼筋混凝土造,83年10月28日,十四層,五層 陽台,全筆移轉
RPUNMLOLJIGGFAU66DA,27,21.16,共有部份,鋼筋混凝土造,83年10月28日,十四層,,持分移轉
RPXOMLPJJIGGFAU96DA,2,147.20,集合住宅,鋼筋混凝土造,109年1月15日,九層,四層 陽台,全筆移轉
RPXOMLPJJIGGFAU96DA,2,74.28,本共有部份之項目有梯廳、樓梯間、幫浦室、發電機室、停車空間、水箱、台電配電室、電信室、管委會使用空間、交誼空間、設備室、機械室、屋頂突出物一、二、三層等,鋼筋混凝土造,109年1月15日,九層,,持分移轉
