鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
富里鄉,土地,大里段1299地號,2840.0,,山坡地保育區,農牧用地,1110302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,634,,0.0,0,賣方承諾尾款付清前補強加固二處斜坡,RPPNMLQJLHHGFCU56DA,0.0,0.0,0.0,無,0001
卓溪鄉,土地,立山段903地號,11470.0,,山坡地保育區,農牧用地,1110302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650000,231,,0.0,0,,RPPNMLRJLHHGFCU66DA,0.0,0.0,0.0,無,0002
富里鄉,土地,學田段87-2地號,384.29,,鄉村區,乙種建築用地,1110204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9880000,25710,,0.0,0,未登記建物；,RPPNMLRKKHHGFCU66DA,0.0,0.0,0.0,無,
富里鄉,土地,學田段88地號,251.91,,鄉村區,乙種建築用地,1110210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,12901,,0.0,0,,RPQNMLRKKHHGFCU76DA,0.0,0.0,0.0,無,0003
秀林鄉,土地,下台地段791地號,4994.17,,一般農業區,農牧用地,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,961,,0.0,0,,RPTNMLMLKHHGFAU09DA,0.0,0.0,0.0,無,
萬榮鄉,土地,支亞干段980地號,3773.74,,山坡地保育區,農牧用地,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,66,,0.0,0,,RPQNMLMLKHHGFBU98EA,0.0,0.0,0.0,無,
秀林鄉,土地,下台地段757地號,3745.07,,一般農業區,農牧用地,1110207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2605000,696,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLSKKHHGFAU76DA,0.0,0.0,0.0,無,
壽豐鄉,土地,東明段329地號,169.0,,風景區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,2071,,0.0,0,,RPOOMLNLKHHGFAU78DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市重慶路５號三樓之一,16.83,住,,,1110213,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100917,58.53,1,1,1,有,無,4600000,78592,,0.0,0,,RPSOMLNLKHHGFAU56DA,33.01,0.0,7.58,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠二街１２２號七樓之三,19.0,住,,,1110214,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821208,102.47,2,2,1,有,無,4500000,43915,,0.0,0,,RPXOMLOLKHHGFAU17DA,64.57,0.0,6.0,有,
