編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLSKKHHGFBM48DA,47,91.87,住家用,鋼筋混凝土加強磚造,63年11月2日,二層,一層 二層,全筆移轉
RPPNMLSKKHHGFCM58DA,24,7721.35,菇類、栽培設施,鋼筋混凝土造,87年2月18日,二層,一層 二層 陽台 屋頂突出物 地下層,全筆移轉
RPXNMLLLKHHGFCM78DA,26,145.48,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層 陽台 平台 花台,全筆移轉
RPQNMLOLKHHGFEM58DA,43,94.40,住商用,加強磚造,68年8月3日,二層,一層 二層 騎樓,全筆移轉
RPVNMLMLKHHGFBM58DA,1,255.52,住宅、停車空間,鋼筋混凝土造,110年6月25日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLQKKHHGFBM28DA,,188.41,住宅、樓梯間、水箱間,鋼筋混凝土造,110年12月28日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQNMLLJLHHGFCM97DA,41,20.46,住家用,加強磚造,70年1月23日,一層,一層,全筆移轉
RPRNMLMLKHHGFCM28DA,26,238.07,人行道、店舖、住宅,鋼筋混凝土造,85年1月30日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPUNMLMJLHHGFCM48DA,16,209.51,住家用,鋼筋混凝土造,94年12月22日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPSNMLPLKHHGFCM68DA,18,85.36,自用農舍、農舍,木造,93年2月16日,一層,一層,全筆移轉
RPRNMLPLKHHGFCM58DA,18,291.10,自用農舍、農舍,木造,93年2月16日,二層,一層 二層,全筆移轉
RPSNMLTJKHHGFDM09EA,26,26.14,集合住宅,鋼筋混凝土造,85年3月9日,七層,五層 陽台,全筆移轉
RPSNMLTJKHHGFDM09EA,26,4.80,防空避難室、停車空間、門廳、屋頂突出物等公共設施,鋼筋混凝土造,85年3月9日,七層,,持分移轉
RPSNMLTJKHHGFDM09EA,26,5.71,梯間、走道,鋼筋混凝土造,85年3月9日,七層,,持分移轉
RPRNMLNJLHHGFEM58EA,31,297.10,住商用,鋼筋混凝土造,80年5月3日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPXNMLLKKHHGFCM68DA,25,134.40,住家用,鋼筋混凝土造,86年7月7日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPTNMLMJLHHGFBM28DA,31,88.42,商業用,鋼筋混凝土造,80年3月23日,十二層,十層 陽台,全筆移轉
RPTNMLMJLHHGFBM28DA,31,44.49,樓梯間、人行道、門廊、門廳、機械室、水箱、避難室,鋼筋混凝土造,80年3月23日,十二層,,持分移轉
RPPNMLQLKHHGFBM38DA,43,160.75,住商用,鋼筋混凝土造,68年6月7日,三層,一層 二層 三層 騎樓,全筆移轉
RPQNMLRJLHHGFDM78EA,18,151.11,住家用,鋼筋混凝土造,93年2月5日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLSJLHHGFCM88DA,24,179.02,住家用,鋼筋混凝土造,86年11月19日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物,全筆移轉
RPSNMLSJLHHGFCM88DA,24,59.41,商業用,鋼筋混凝土造,86年11月19日,,,持分移轉
RPRNMLPKKHHGFBM38DA,44,68.37,住家用,鋼筋混凝土加強磚造,67年5月9日,二層,一層 二層,全筆移轉
RPPNMLTJLHHGFDM78DA,42,117.44,住商用,鋼筋混凝土加強磚造,68年9月19日,二層,一層 二層 騎樓,全筆移轉
RPQNMLOLKHHGFDM48DA,68,82.70,住家用,磚造,43年5月10日,一層,一層 騎樓 廚房,全筆移轉
RPTNMLTJLHHGFCM09DA,10,246.08,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPSNMLRJLHHGFCM78DA,48,73.81,住家用,鋼筋混凝土加強磚造,63年8月12日,二層,一層 二層,全筆移轉
RPSOMLMJLHHGFAM18DA,43,107.67,住家用,加強磚造,68年6月4日,二層,一層 二層 騎樓,全筆移轉
RPPNMLOKJHHGFEM28DA,55,58.83,住家用,磚造,55年12月16日,一層,一層 騎樓,持分移轉
RPTNMLRKJHHGFDM88DA,20,536.92,廠房、辦公室、員工休息室,Ａ：鋼造﹝有墻﹞Ｂ：ＲＣ造　,90年10月16日,二層,一層 二層,全筆移轉
RPPNMLSKJHHGFEM68DA,21,132.43,住商用,鋼筋混凝土造,90年4月25日,三層,一層 二層 三層 騎樓,持分移轉
RPSNMLRKJHHGFCM68DA,41,20.46,住家用,加強磚造,70年1月23日,一層,一層,全筆移轉
