編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPKKHHGFAO38EA,39,89.64,住家用,鋼筋混凝土造,72年8月1日,五層,三層,全筆移轉
RPPNMLPKKHHGFAO38EA,39,11.23,共有部分,鋼筋混凝土造,72年8月1日,五層,,持分移轉
RPPNMLPKKHHGFAO38EA,39,4.25,共有部分,鋼筋混凝土造,72年8月1日,五層,,持分移轉
RPRQMLSJKHHGFAO98DA,17,103.46,集合住宅,鋼筋混凝土造,93年9月15日,十三層,六層 陽台,全筆移轉
RPRQMLSJKHHGFAO98DA,17,57.58,戶內遊憩設施、機房、水箱、台電配電室防空避難室、停車場兼防空避難室及辦公室〈社區使用〉,鋼筋混凝土造,93年9月15日,十三層,,持分移轉
RPOPMLPKKHHGFAO38DA,31,109.07,住家用,鋼筋混凝土造,80年1月19日,七層,一層 平台 花台,全筆移轉
RPOPMLPKKHHGFAO38DA,31,12.83,共有部分,鋼筋混凝土造,80年1月19日,七層,,持分移轉
RPSOMLLLKHHGFAO38DA,1,83.22,集合住宅,鋼筋混凝土造,110年1月4日,二十四層,十八層 陽台 雨遮,全筆移轉
RPSOMLLLKHHGFAO38DA,1,71.74,共有部分,鋼筋混凝土造,110年1月4日,二十四層,,持分移轉
RPTPMLMLKHHGFAO68DA,2,51.12,集合住宅,鋼筋混凝土造,109年1月20日,十二層,五層 陽台,全筆移轉
RPTPMLMLKHHGFAO68DA,2,25.99,共有部分,鋼筋混凝土造,109年1月20日,十二層,,持分移轉
RPSNMLQKKHHGFAO78EA,,57.47,集合住宅,鋼筋混凝土造,110年12月8日,十一層,三層 陽台,全筆移轉
RPSNMLQKKHHGFAO78EA,,25.46,共有部分,鋼筋混凝土造,110年12月8日,十一層,,持分移轉
RPWQMLOLKHHGFAO66DA,26,73.59,住家用,鋼筋混凝土造,84年9月25日,十三層,二層 陽台,全筆移轉
RPWQMLOLKHHGFAO66DA,26,7.07,共有部分,鋼筋混凝土造,84年9月25日,十三層,,持分移轉
RPWQMLOLKHHGFAO66DA,26,28.24,共有部分,鋼筋混凝土造,84年9月25日,十三層,,持分移轉
