編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQPMLMLPHGGFAO88CC,,107.44,商業用,鋼筋混凝土造,,十二層,,
RPQPMLMLPHGGFAO88CC,,14.04,共有部分,鋼筋混凝土造,,十二層,,
RPQPMLMLPHGGFAO88CC,,23.95,共有部分,鋼筋混凝土造,,十二層,,
RPTQMLQLPHGGFAO07CC,36,96.85,住家用,鋼筋混凝土造,74年8月3日,五層,,
RPTQMLQLPHGGFAO07CC,36,9.11,共有部分,鋼筋混凝土造,74年8月3日,五層,,
RPTQMLQLPHGGFAO07CC,36,5.55,共有部分,鋼筋混凝土造,74年8月3日,五層,,
RPWQMLQLPHGGFAO37CC,27,173.09,住家用,鋼筋混凝土造,83年7月13日,三層,,
RPXPMLQLPHGGFAO37CC,20,115.07,補習班、辦公室,鋼筋混凝土造,90年3月28日,四層,,
RPXPMLQLPHGGFAO37CC,20,29.13,梯間,鋼筋混凝土造,90年3月28日,四層,,
RPXRMLNKPHGGFAO17CC,30,28.25,住家用,鋼筋混凝土造,80年3月7日,六層,,
RPXRMLNKPHGGFAO17CC,30,10.16,共有部分,鋼筋混凝土造,80年3月7日,六層,,
RPPQMLQLPHGGFAO66CC,21,53.52,集合住宅,鋼筋混凝土造,89年5月1日,二十層,,
RPPQMLQLPHGGFAO66CC,21,17.34,防空避難室、停車空間、中繼設備室,鋼筋混凝土造,89年5月1日,二十二層,,
RPQPMLRLPHGGFAO76CC,24,25.92,住家用,鋼筋混凝土造,86年11月11日,八層,,
RPPQMLQLPHGGFAO66CC,21,37.49,防空避難室、停車空間,鋼筋混凝土造,89年5月1日,二十二層,,
RPQPMLRLPHGGFAO76CC,24,16.88,共有部分,鋼筋混凝土造,86年11月11日,八層,,
RPWNMLRLPHGGFAO17CC,7,194.97,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,,
RPWNMLRLPHGGFAO17CC,7,34.34,共有部分,鋼筋混凝土造,104年1月14日,二十三層,,
RPWNMLRLPHGGFAO17CC,7,114.12,共有部分,鋼筋混凝土造,104年1月14日,二十三層,,
RPTOMLSLPHGGFAO07CC,24,17.64,辦公室,鋼筋混凝土造,86年7月15日,十二層,,
RPTOMLSLPHGGFAO07CC,24,3.23,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPTOMLSLPHGGFAO07CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPTOMLSLPHGGFAO07CC,24,6.62,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPWOMLSLPHGGFAO37CC,24,18.36,辦公室　　,鋼筋混凝土造,86年7月15日,十二層,,
RPWOMLSLPHGGFAO37CC,24,3.36,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPWOMLSLPHGGFAO37CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRPMLRLPHGGFAO86CC,24,78.01,住宅、停車空間,鋼筋混凝土造,86年1月31日,五層,,
RPWOMLSLPHGGFAO37CC,24,6.80,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRPMLRLPHGGFAO86CC,24,16.49,梯間、突出物,鋼筋混凝土造,86年1月31日,五層,,
RPOPMLSLPHGGFAO66CC,2,64.62,集合住宅,鋼筋混凝土造,108年3月22日,八層,,
RPOPMLSLPHGGFAO66CC,2,30.29,共有部分,鋼筋混凝土造,108年3月22日,八層,,
RPPPMLSLPHGGFAO76CC,24,25.92,住家用,鋼筋混凝土造,86年11月11日,八層,,
RPPPMLSLPHGGFAO76CC,24,16.88,共有部分,鋼筋混凝土造,86年11月11日,八層,,
RPROMLMJQHGGFAO78CC,8,174.44,集合住宅,鋼筋混凝土造,102年9月15日,二十三層,,
RPROMLMJQHGGFAO78CC,8,96.62,共有部分,鋼筋混凝土造,102年9月15日,二十三層,,
RPROMLMJQHGGFAO78CC,8,29.17,共有部分,鋼筋混凝土造,102年9月15日,二十三層,,
RPTPMLSLPHGGFAO17CC,2,76.16,集合住宅,鋼筋混凝土造,109年1月20日,十二層,,
RPTPMLSLPHGGFAO17CC,2,82.01,共有部分,鋼筋混凝土造,109年1月20日,十二層,,
RPSPMLMJQHGGFAO98CC,14,22.81,辦公室,鋼筋混凝土造,96年10月1日,八層,,
RPSPMLMJQHGGFAO98CC,14,13.21,防空避難室兼停車空間、辦公室,鋼筋混凝土造,96年10月1日,八層,,
RPXOMLTLPHGGFAO57CC,23,89.33,住宅,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,.30,店舖,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,.19,店舖,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,22.76,國民住宅、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,17.14,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,.06,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPXOMLTLPHGGFAO57CC,23,.04,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPQPMLMJQHGGFAO78CC,40,75.40,住家用,鋼筋混凝土造,70年12月29日,五層,,
RPUPMLMJQHGGFAO56CC,40,62.13,住家用,鋼筋混凝土造,70年12月11日,四層,,
RPQQMLMJQHGGFAO88CC,29,88.82,住家用,鋼筋混凝土造,82年1月12日,六層,,
RPQQMLMJQHGGFAO88CC,29,26.28,共有部分,鋼筋混凝土造,82年1月12日,六層,,
RPQOMLOJQHGGFAO88CC,25,18.88,住家用,鋼筋混凝土造,85年3月26日,七層,,
RPQOMLOJQHGGFAO88CC,25,5.08,共有部分,鋼筋混凝土造,85年3月26日,七層,,
RPXPMLNJQHGGFAO96CC,,37.52,住家用,鋼筋混凝土造,,五層,,
RPXPMLNJQHGGFAO96CC,30,14.30,共有部分,鋼筋混凝土造,80年10月28日,五層,,
RPXPMLNJQHGGFAO96CC,30,5.83,共有部分,鋼筋混凝土造,80年10月28日,000,,
RPPOMLOJQHGGFAO78CC,28,34.94,住家用,鋼筋混凝土造,82年11月4日,九層,,
RPPOMLOJQHGGFAO78CC,28,15.47,共有部分,鋼筋混凝土造,82年11月4日,九層,,
RPROMLQJQHGGFAO56CC,24,18.15,辦公室,鋼筋混凝土造,86年7月15日,十二層,,
RPROMLQJQHGGFAO56CC,24,3.32,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPROMLQJQHGGFAO56CC,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPROMLQJQHGGFAO56CC,24,6.80,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPSOMLQJQHGGFAO66CC,8,23.19,集合住宅,鋼筋混凝土造,102年1月30日,十層,,
RPVOMLPJQHGGFAO96DC,1,53.32,集合住宅,鋼筋混凝土造,110年1月4日,二十四層,,
RPSOMLQJQHGGFAO66CC,8,24.08,共有部分,鋼筋混凝土造,102年1月30日,十層,,
RPVOMLPJQHGGFAO96DC,1,53.80,共有部分,鋼筋混凝土造,110年1月4日,二十四層,,
RPPPMLNJQHGGFAO78CC,18,268.01,一般工廠,鋼筋混凝土造,92年8月15日,十層,,
RPPPMLNJQHGGFAO78CC,18,91.46,梯間,鋼筋混凝土造,92年8月15日,十層,,
RPPPMLNJQHGGFAO78CC,18,91.46,梯間,鋼筋混凝土造,92年8月15日,十層,,
RPPPMLNJQHGGFAO78CC,18,92.68,防空避難室,鋼筋混凝土造,92年8月15日,十層,,
RPUOMLQJQHGGFAO86CC,23,23.97,住家用,鋼筋混凝土造,87年3月2日,十四層,,
RPPPMLNJQHGGFAO78CC,18,92.68,防空避難室,鋼筋混凝土造,92年8月15日,十層,,
RPUOMLQJQHGGFAO86CC,23,7.80,住家用,鋼筋混凝土造,87年3月2日,十四層,,
RPPPMLNJQHGGFAO78CC,18,268.01,一般工廠,鋼筋混凝土造,92年8月15日,十層,,
RPUOMLQJQHGGFAO86CC,23,2.31,避難室、停車空間,鋼筋混凝土造,87年3月2日,十四層,,
