編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLQJQHGGFET47DA,28,24.83,住家用,鋼筋混凝土造,82年11月26日,六層,四層 陽台,全筆移轉
RPTNMLQJQHGGFET47DA,28,11.50,共用部份,鋼筋混凝土造,82年11月26日,六層,,持分移轉
RPPOMLTJQHGGFCT27DA,26,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,五層 陽台,全筆移轉
RPPOMLTJQHGGFCT27DA,26,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,,持分移轉
RPVNMLLKQHGGFAT86DA,26,110.70,住家用,鋼筋混凝土造,84年9月8日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLQKQHGGFBT07EA,40,101.12,住商用,鋼筋混凝土加強磚造,70年11月5日,二層,一層 二層 騎樓,全筆移轉
RPSNMLLKQHGGFAT56DA,,83.44,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPQNMLSKQHGGFBT17DA,1,175.58,住家用,鋼筋混凝土造,109年8月19日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPXPMLKKQHGGFCT37DA,22,6.89,梯間、機械室、電信室、停車空間、水塔、台電配電場,鋼筋混凝土造,88年11月30日,五層,,持分移轉
RPXPMLKKQHGGFCT37DA,22,17.28,住家用,鋼筋混凝土造,88年11月30日,五層,四層 陽台,全筆移轉
RPPNMLKKQHGGFDT09DA,34,175.43,店鋪、住宅,鋼筋混凝土造,76年12月16日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPTNMLKKQHGGFDT86DA,7,70.73,防空避難室兼停車空間、管理委員會空間、梯間、電梯機房、水箱,鋼筋混凝土構造,103年10月15日,十三層,,持分移轉
RPTNMLKKQHGGFDT86DA,7,115.55,集合住宅,鋼筋混凝土構造,103年10月15日,十三層,十三層 陽台 雨遮,全筆移轉
RPQNMLRKQHGGFDT27DA,27,117.34,住家用,鋼筋混凝土造,83年6月25日,五層,四層 陽台,全筆移轉
RPQNMLRKQHGGFDT27DA,27,33.45,停車場，梯間，變電場,鋼筋混凝土造,83年6月25日,,,持分移轉
RPPNMLRKQHGGFET37EA,,132.76,住家用,加強磚造,62年10月0日,二層,一層 二層 騎樓,全筆移轉
RPPNMLTKQHGGFAT17EA,23,95.85,集合住宅,鋼筋混凝土造,87年9月17日,七層,四層 陽台,全筆移轉
RPPNMLTKQHGGFAT17EA,23,43.66,梯間、停車空間兼防空避難窒、門廊、水箱、機房,鋼筋混凝土造,87年9月17日,七層,,持分移轉
RPPNMLTKQHGGFDT37DA,44,98.00,住家用,加強磚造,66年10月28日,二層,一層 二層 騎樓,全筆移轉
RPRNMLTJQHGGFET57DA,26,24.71,住家用,鋼筋混凝土造,84年11月16日,十二層,三層 陽台,全筆移轉
RPRNMLTJQHGGFET57DA,26,11.87,共用部份,鋼筋混凝土造,84年11月16日,十二層,,持分移轉
RPQNMLKKQHGGFET66DA,1,269.59,住宅（Ｈ－２）,鋼筋混凝土構造,109年6月2日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLTKQHGGFAT17DA,26,78.18,住家用,鋼筋混凝土造,84年11月23日,七層,三層 陽台 花台 雨遮,全筆移轉
RPQNMLTKQHGGFAT17DA,26,19.59,停車空間，防空避難室，梯間,鋼筋混凝土造,84年11月23日,七層,,持分移轉
RPTNMLPJQHGGFAT96DA,39,78.68,住家用,鋼筋混凝土造,71年10月30日,五層,五層,全筆移轉
RPTNMLPJQHGGFAT96DA,39,14.77,共用部份,鋼筋混凝土造,71年10月30日,五層,,持分移轉
RPSNMLSKQHGGFAT27DA,18,757.96,住商用,鋼筋混凝土造,92年10月27日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPUNMLKLQHGGFCT96DA,26,158.24,住宅私設騎樓,鋼筋混凝土造,84年4月24日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPVNMLKLQHGGFAT96EA,26,47.44,住家用,鋼筋混凝土造,84年7月14日,五層,五層,全筆移轉
RPVNMLKLQHGGFAT96EA,26,17.90,住家用,鋼筋混凝土造,84年7月14日,五層,五層,全筆移轉
RPVNMLKLQHGGFAT96EA,26,31.98,樓梯間，公共設施,鋼筋混凝土造,84年7月14日,五層,,持分移轉
RPVNMLKLQHGGFAT96EA,26,11.95,樓梯間，公共設施,鋼筋混凝土造,84年7月14日,五層,,持分移轉
RPQOMLNLQHGGFCT96DA,39,102.40,住家用,加強磚造,71年12月4日,二層,一層 二層 騎樓,全筆移轉
RPWNMLTKQHGGFAT77DA,,215.51,住家用,鋼筋混凝土造,110年5月19日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLQKQHGGFAT37DA,27,32.00,集合住宅,鋼筋混凝土造,83年5月7日,六層,二層 陽台,全筆移轉
RPSNMLTKQHGGFAT37DA,14,8.68,辦公室,鋼筋混凝土造,96年5月30日,八層,四層 雨遮,全筆移轉
RPSNMLTKQHGGFAT37DA,14,7.85,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,持分移轉
RPVNMLQKQHGGFAT37DA,27,11.97,冰箱，受電室，停車場,鋼筋混凝土造,83年5月7日,六層,,持分移轉
RPOOMLSKQHGGFAT96DA,37,11.11,共用部份,鋼筋混凝土造,73年3月16日,,,持分移轉
RPRNMLOLQHGGFAT86DA,3,254.18,住家用,鋼筋混凝土造,107年9月28日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLSKQHGGFAT96DA,37,76.59,住家用,鋼筋混凝土造,73年10月13日,五層,三層,全筆移轉
RPTPMLNLQHGGFCT37DA,,190.48,門廊、住宅、樓梯間,鋼筋混凝土構造,110年4月15日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLMKQHGGFET96DA,9,239.06,住宅〈Ｈ－２〉,鋼筋混凝土造,101年6月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLOLQHGGFDT47EA,37,118.83,住宅　店舖,鋼筋混凝土造,73年8月7日,二層,一層 二層 屋頂突出物,全筆移轉
RPUNMLNLQHGGFAT07DA,22,24.01,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPTOMLLKQHGGFAT76DA,43,78.44,住家用,加強磚造,68年1月20日,二層,一層 二層,全筆移轉
RPSOMLNLQHGGFAT96DA,22,62.91,集合住宅,鋼筋混凝土造,88年12月4日,十四層,三層 陽台,全筆移轉
RPSOMLNLQHGGFAT96DA,22,23.05,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPTNMLKKQHGGFAT56DA,18,128.73,住家用,鋼筋混凝土造,92年3月18日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPTNMLNLQHGGFBT07DA,24,178.56,住家用,加強磚造,86年10月21日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPOOMLTKQHGGFCT27DA,17,5.62,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPOOMLTKQHGGFCT27DA,17,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPOOMLTKQHGGFCT27DA,17,12.13,辦公室,鋼筋混凝土構造,93年7月12日,六層,四層 陽台,全筆移轉
RPPNMLQLQHGGFFT37DA,1,222.37,住家用,鋼筋混凝土造,109年6月3日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLOLQHGGFDT47DA,27,41.41,住家用,鋼筋混凝土造,83年4月15日,八層,四層 陽台,持分移轉
RPUNMLOLQHGGFDT47DA,27,15.64,公共設施,鋼筋混凝土造,83年4月15日,,,持分移轉
RPWNMLQLQHGGFAT67EA,28,161.70,住家用,鋼筋混凝土造,82年3月3日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQOMLNLQHGGFAT86EA,39,166.19,農舍,加強磚造,71年6月29日,二層,一層 二層 屋頂突出物,全筆移轉
